No,slug,productName,coupangUrl,naverUrl,officialUrl
42,hymune-activebar-nuts,액티브바 (넛츠),https://www.coupang.com/vp/products/7353621539?itemId=19920187307&vendorItemId=87019910409&q=%ED%95%98%EC%9D%B4%EB%AE%A8%20%EC%95%A1%ED%8B%B0%EB%B8%8C%EB%B0%94%20(%EB%84%9B%EC%B8%A0)&searchId=242a006f857018&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylm7z8,https://search.shopping.naver.com/search/all?query=%ED%95%98%EC%9D%B4%EB%AE%A8%20%EC%95%A1%ED%8B%B0%EB%B8%8C%EB%B0%94%20(%EB%84%9B%EC%B8%A0)&prevQuery=%ED%9E%98%EB%82%B4%EA%B3%A0%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%8B%A4%ED%81%AC%20%EC%B4%88%EC%BD%9C%EB%A6%BF)&vertical=search,https://brand.naver.com/ildongfoodis/category/1468a477805243ed98aec5dee0fc616c?cp=1
63,kellogg-proteinbark-caramel-nuts,프로틴바K (카라멜&넛),https://www.coupang.com/vp/products/8142493158?itemId=23097906329&vendorItemId=93432212247&q=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94K%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C&%EB%84%9B)&searchId=d68ef715885389&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylmkmb,https://search.shopping.naver.com/search/all?query=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94K%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C%26%EB%84%9B)&prevQuery=%EC%BC%88%EB%A1%9C%EA%B7%B8&vertical=search,https://brand.naver.com/kellogg/category/8a6244213e0e409eb4cf4cc20c4b9027?cp=1
64,kellogg-proteinbark-hazelnut-darkchoco,프로틴바K (헤이즐넛&다크초코),https://www.coupang.com/vp/products/8291713558?itemId=23913420084&vendorItemId=87348417490&pickType=COU_PICK&q=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94K%20(%ED%97%A4%EC%9D%B4%EC%A6%90%EB%84%9B&%EB%8B%A4%ED%81%AC%EC%B4%88%EC%BD%94)&searchId=5dc5d74d852767&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmylmvjq,https://search.shopping.naver.com/search/all?query=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94K%20(%ED%97%A4%EC%9D%B4%EC%A6%90%EB%84%9B%26%EB%8B%A4%ED%81%AC%EC%B4%88%EC%BD%94)&prevQuery=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94K%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C%26%EB%84%9B)&vertical=search,https://brand.naver.com/kellogg/category/8a6244213e0e409eb4cf4cc20c4b9027?cp=1
62,kellogg-proteinbark-nuts,프로틴바K (견과),https://www.coupang.com/vp/products/8753668844?itemId=25177379034&vendorItemId=92174352561&pickType=COU_PICK&sourceType=srp_product_ads&clickEventId=73698a50-2431-11f1-851d-8347d647ab5c&korePlacement=15&koreSubPlacement=1&clickEventId=73698a50-2431-11f1-851d-8347d647ab5c&korePlacement=15&koreSubPlacement=1&traceId=mmylncna,https://search.shopping.naver.com/search/all?query=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94K%20(%EA%B2%AC%EA%B3%BC)&prevQuery=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94K%20(%ED%97%A4%EC%9D%B4%EC%A6%90%EB%84%9B%26%EB%8B%A4%ED%81%AC%EC%B4%88%EC%BD%94)&vertical=search,https://brand.naver.com/kellogg/category/8a6244213e0e409eb4cf4cc20c4b9027?cp=1
61,kellogg-protein-granolabar-savory,프로틴 그래놀라바 (고소한맛),,https://search.shopping.naver.com/search/all?query=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EA%B7%B8%EB%9E%98%EB%86%80%EB%9D%BC%EB%B0%94%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&prevQuery=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94K%20(%EA%B2%AC%EA%B3%BC)&vertical=search,https://brand.naver.com/kellogg/category/8a6244213e0e409eb4cf4cc20c4b9027?cp=1
4,kirkland-proteinbar-choco-brownie,프로틴바 초콜릿 브라우니,https://www.coupang.com/vp/products/6871042282?itemId=24822061757&vendorItemId=93788235457&q=%EC%BB%A4%ED%81%B4%EB%9E%9C%EB%93%9C+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%EC%B4%88%EC%BD%9C%EB%A6%BF+%EB%B8%8C%EB%9D%BC%EC%9A%B0%EB%8B%88&searchId=f70a4b23884105&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mm,https://search.shopping.naver.com/search/all?query=%EC%BB%A4%ED%81%B4%EB%9E%9C%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EB%B8%8C%EB%9D%BC%EC%9A%B0%EB%8B%88&prevQuery=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EA%B7%B8%EB%9E%98%EB%86%80%EB%9D%BC%EB%B0%94%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&vertical=search,
5,kirkland-proteinbar-choco-chip-cookie-dough-60,프로틴바 초코칩 쿠키도우,https://www.coupang.com/vp/products/6871042282?itemId=24822061757&vendorItemId=93788235457&q=%EC%BB%A4%ED%81%B4%EB%9E%9C%EB%93%9C+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%EC%B4%88%EC%BD%9C%EB%A6%BF+%EB%B8%8C%EB%9D%BC%EC%9A%B0%EB%8B%88&searchId=f70a4b23884105&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mm,https://search.shopping.naver.com/search/all?query=%EC%BB%A4%ED%81%B4%EB%9E%9C%EB%93%9C%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%B4%88%EC%BD%9C%EB%A6%BF%20%EB%B8%8C%EB%9D%BC%EC%9A%B0%EB%8B%88&prevQuery=%EC%BC%88%EB%A1%9C%EA%B7%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%20%EA%B7%B8%EB%9E%98%EB%86%80%EB%9D%BC%EB%B0%94%20(%EA%B3%A0%EC%86%8C%ED%95%9C%EB%A7%9B)&vertical=search,
56,labnosh-foodbar-mildchoco,푸드바 마일드 초코,,,https://labnosh.com/product/list.html?cate_no=63
71,lottewellfood-easyprotein-energy-bar,이지프로틴 에너지단백질바,https://www.coupang.com/vp/products/8710855849?itemId=25589417080&vendorItemId=85321281493&q=%EC%9D%B4%EC%A7%80%ED%94%84%EB%A1%9C%ED%8B%B4+%EC%97%90%EB%84%88%EC%A7%80%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94&searchId=50001e6c888645&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylpwwq,https://search.shopping.naver.com/search/all?query=%EC%9D%B4%EC%A7%80%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%97%90%EB%84%88%EC%A7%80%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94&prevQuery=%EB%9E%A9%EB%85%B8%EC%89%AC%20%ED%91%B8%EB%93%9C%EB%B0%94%20%EB%A7%88%EC%9D%BC%EB%93%9C%20%EC%B4%88%EC%BD%94&vertical=search,
70,lottewellfood-easyprotein-highprotein-crispy,이지프로틴 고단백질바 (크리스피),https://www.coupang.com/vp/products/8451619609?itemId=24484892478&vendorItemId=91548718424&pickType=COU_PICK&q=%EC%9D%B4%EC%A7%80%ED%94%84%EB%A1%9C%ED%8B%B4%20%EA%B3%A0%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%BC)&searchId=3dd04431884316&sourceType=search&itemsCount=36&searchRank=0&rank=0,https://search.shopping.naver.com/search/all?query=%EC%9D%B4%EC%A7%80%ED%94%84%EB%A1%9C%ED%8B%B4%20%EA%B3%A0%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%ED%81%AC%EB%A6%AC%EC%8A%A4%ED%94%BC)&prevQuery=%EC%9D%B4%EC%A7%80%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%97%90%EB%84%88%EC%A7%80%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94&vertical=search,
43,mymil-new-proteinbar,뉴프로틴바,https://www.coupang.com/vp/products/6785151252?itemId=14536165141&vendorItemId=71145060793&q=%EB%A7%88%EC%9D%B4%EB%B0%80%20%EB%89%B4%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94&searchId=1531a8d2903025&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmylql3u,https://search.shopping.naver.com/search/all?query=%EB%A7%88%EC%9D%B4%EB%B0%80%20%EB%89%B4%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94&prevQuery=%EB%89%B4%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94&vertical=search,https://www.wellife.co.kr/categories/index/102000000000
45,myprotein-soft-caramel-choco,소프트 단백질 (카라멜 초코),https://www.coupang.com/vp/products/9160765332?itemId=26983004643&vendorItemId=93951827286&q=%EB%A7%88%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%86%8C%ED%94%84%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C%20%EC%B4%88%EC%BD%94)&searchId=9fa1d022921095&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmylsl14,https://search.shopping.naver.com/search/all?query=%EB%A7%88%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%86%8C%ED%94%84%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C%20%EC%B4%88%EC%BD%94)&prevQuery=%EB%A7%88%EC%9D%B4%EB%B0%80%20%EB%89%B4%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94&vertical=search,https://www.myprotein.co.kr/c/nutrition/kr-healthy-food-drinks/?utm_source=naver&utm_medium=cpc&affil=mpppc
44,myprotein-soft-lemon-earlgrey,소프트 단백질 (레몬 얼그레이),https://www.coupang.com/vp/products/9160768937?itemId=26983022297&vendorItemId=93951843610&q=%EB%A7%88%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4+%EC%86%8C%ED%94%84%ED%8A%B8+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EB%A0%88%EB%AA%AC%EC%96%BC%EA%B7%B8%EB%A0%88%EC%9D%B4%29&searchId=11d6acda930443&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceI,https://search.shopping.naver.com/search/all?query=%EB%A7%88%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%86%8C%ED%94%84%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20(%EB%A0%88%EB%AA%AC%20%EC%96%BC%EA%B7%B8%EB%A0%88%EC%9D%B4)&prevQuery=%EB%A7%88%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%86%8C%ED%94%84%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20(%EC%B9%B4%EB%9D%BC%EB%A9%9C%20%EC%B4%88%EC%BD%94)&vertical=search,https://www.myprotein.co.kr/c/nutrition/kr-healthy-food-drinks/?utm_source=naver&utm_medium=cpc&affil=mpppc
46,myprotein-soft-strawberry-yogurt,소프트 단백질 (딸기 요거트),https://www.coupang.com/vp/products/9160773423?itemId=26983040750&vendorItemId=93951862229&q=%EB%A7%88%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4+%EC%86%8C%ED%94%84%ED%8A%B8+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EB%94%B8%EA%B8%B0%EC%9A%94%EA%B1%B0%ED%8A%B8%29&searchId=c0e994fc931298&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmylt6l5,https://search.shopping.naver.com/search/all?query=%EB%A7%88%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%86%8C%ED%94%84%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20(%EB%94%B8%EA%B8%B0%20%EC%9A%94%EA%B1%B0%ED%8A%B8)&prevQuery=%EB%A7%88%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%20%EC%86%8C%ED%94%84%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%20(%EB%A0%88%EB%AA%AC%20%EC%96%BC%EA%B7%B8%EB%A0%88%EC%9D%B4)&vertical=search,https://www.myprotein.co.kr/c/nutrition/kr-healthy-food-drinks/?utm_source=naver&utm_medium=cpc&affil=mpppc
37,nobrand-proteinbar-choco,단백질바 초코,,,
69,nobrand-proteinbar-mini,단백질바 미니,https://www.coupang.com/vp/products/8317838740?itemId=17970195889&vendorItemId=91862024634&q=%EB%85%B8%EB%B8%8C%EB%9E%9C%EB%93%9C+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%EB%AF%B8%EB%8B%88&searchId=b0617e81939253&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyltrqg,https://search.shopping.naver.com/search/all?query=%EB%85%B8%EB%B8%8C%EB%9E%9C%EB%93%9C%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20%EB%AF%B8%EB%8B%88&prevQuery=%EB%85%B8%EB%B8%8C%EB%9E%9C%EB%93%9C%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20%EC%B4%88%EC%BD%94&vertical=search,
33,ondanbaek-protein-bar-apple-cranberry-50,프로틴바 (애플크랜베리),https://www.coupang.com/vp/products/9004312871?itemId=26388106664&vendorItemId=93364470969&q=%EC%98%A8%EB%8B%A8%EB%B0%B1+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%28%EC%95%A0%ED%94%8C%ED%81%AC%EB%9E%9C%EB%B2%A0%EB%A6%AC%29&searchId=57088303446478&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyluhz1,https://search.shopping.naver.com/search/all?query=%EC%98%A4%EB%8A%98%EB%8B%A8%EB%B0%B1%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%EC%95%A0%ED%94%8C%ED%81%AC%EB%9E%9C%EB%B2%A0%EB%A6%AC)&prevQuery=%EB%85%B8%EB%B8%8C%EB%9E%9C%EB%93%9C%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20%EB%AF%B8%EB%8B%88&vertical=search,
34,ondanbaek-protein-bar-chocolate-fudge-50,프로틴바 (초콜릿퍼지),https://www.coupang.com/vp/products/9004389967?itemId=26388520629&vendorItemId=93364878631&q=%EC%98%A8%EB%8B%A8%EB%B0%B1+%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%28%EC%B4%88%EC%BD%9C%EB%A0%9B%ED%8D%BC%EC%A7%80%29&searchId=04036658951213&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyluv1y,https://search.shopping.naver.com/search/all?query=%EC%98%A4%EB%8A%98%EB%8B%A8%EB%B0%B1%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%ED%8D%BC%EC%A7%80)&prevQuery=%EC%98%A4%EB%8A%98%EB%8B%A8%EB%B0%B1%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%EC%B4%88%EC%BD%94%ED%8D%BC%EC%A7%80)&vertical=search,
60,organica-ola-chewy-protein-bar-berry-almond-35,올라 츄이프로틴바 (베리아몬드),https://www.coupang.com/vp/products/7568537744?itemId=19954713091&vendorItemId=87053593939&pickType=COU_PICK&q=%EC%98%AC%EB%9D%BC+%EC%B8%84%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94+%28%EB%B2%A0%EB%A6%AC%EC%95%84%EB%AA%AC%EB%93%9C%29&searchId=2407382f935736&sourceType=search&itemsCount=36&searchRank=1&rank=1,https://search.shopping.naver.com/search/all?query=%EC%98%AC%EB%9D%BC%20%EC%B8%84%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%EB%B2%A0%EB%A6%AC%EC%95%84%EB%AA%AC%EB%93%9C)&prevQuery=%EC%98%A4%EB%8A%98%EB%8B%A8%EB%B0%B1%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%ED%8D%BC%EC%A7%80)&vertical=search,https://organica.kr/product/list.html?cate_no=29
66,organica-ola-chewy-protein-bar-peanut-cacao-35,올라 츄이프로틴바 (피넛카카오),https://www.coupang.com/vp/products/7573457745?itemId=19977751896&vendorItemId=87076099993&q=%EC%98%AC%EB%9D%BC%20%EC%B8%84%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%ED%94%BC%EB%84%9B%EC%B9%B4%EC%B9%B4%EC%98%A4)&searchId=8973c4e9455148&sourceType=search&itemsCount=36&searchRank=0&rank=0,https://search.shopping.naver.com/search/all?query=%EC%98%AC%EB%9D%BC%20%EC%B8%84%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%ED%94%BC%EB%84%9B%EC%B9%B4%EC%B9%B4%EC%98%A4)&prevQuery=%EC%98%AC%EB%9D%BC%20%EC%B8%84%EC%9D%B4%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20(%EB%B2%A0%EB%A6%AC%EC%95%84%EB%AA%AC%EB%93%9C)&vertical=search,https://organica.kr/product/list.html?cate_no=29
31,post-proteinbar,단백질바,https://www.coupang.com/vp/products/8990838579?itemId=27689498146&vendorItemId=76679869577&q=%ED%8F%AC%EC%8A%A4%ED%8A%B8+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94&searchId=38d834c4945126&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmylvlu4,https://search.shopping.naver.com/search/all?query=%ED%8F%AC%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%2050g%2C%2010%EA%B0%9C%EC%9E%85%2C%203%EA%B0%9C&prevQuery=%ED%8F%AC%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94&vertical=search,https://brand.naver.com/dongsuh/category/9816c4067d6c4d9db2e7b9ef54a6a93a?cp=1
67,post-proteinbar-mini,단백질바 미니,https://www.coupang.com/vp/products/8414651411?itemId=24292118425&vendorItemId=91429006800&pickType=COU_PICK&q=%ED%8F%AC%EC%8A%A4%ED%8A%B8+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%EB%AF%B8%EB%8B%88&searchId=047af5201156239&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmylw950,https://search.shopping.naver.com/search/all?query=%ED%8F%AC%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20%EB%AF%B8%EB%8B%88%2011g%2C%2021%EA%B0%9C%EC%9E%85%2C%206%EA%B0%9C&prevQuery=%ED%8F%AC%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20%EB%AF%B8%EB%8B%88&vertical=search,https://brand.naver.com/dongsuh/category/9816c4067d6c4d9db2e7b9ef54a6a93a?cp=1
32,proteinbangatgan-harudanbaekbar-blacksesame,하루단백바 (흑임자),https://www.coupang.com/vp/products/7418046930?itemId=14594141063&vendorItemId=70358095471&pickType=COU_PICK&q=%ED%95%98%EB%A3%A8%EB%8B%A8%EB%B0%B1%EB%B0%94+%28%ED%9D%91%EC%9E%84%EC%9E%90%29&searchId=5fe14a28969686&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmylwnns,https://search.shopping.naver.com/search/all?query=%ED%95%98%EB%A3%A8%EB%8B%A8%EB%B0%B1%EB%B0%94%20(%ED%9D%91%EC%9E%84%EC%9E%90)&prevQuery=%ED%8F%AC%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20%EB%AF%B8%EB%8B%88%2011g%2C%2021%EA%B0%9C%EC%9E%85%2C%206%EA%B0%9C&vertical=search,https://dailyprotein.co.kr/product/list.html?cate_no=57
35,proteinbangatgan-harudanbaekbar-cheeseberry,하루단백바 (치즈베리),https://www.coupang.com/vp/products/7032486701?itemId=14868618255&vendorItemId=70425565016&pickType=COU_PICK&q=%ED%95%98%EB%A3%A8%EB%8B%A8%EB%B0%B1%EB%B0%94+%28%EC%B9%98%EC%A6%88%EB%B2%A0%EB%A6%AC%29&searchId=3c6b1799973070&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylx134,https://search.shopping.naver.com/search/all?query=%ED%95%98%EB%A3%A8%EB%8B%A8%EB%B0%B1%EB%B0%94%20(%EC%B9%98%EC%A6%88%EB%B2%A0%EB%A6%AC)&prevQuery=%ED%95%98%EB%A3%A8%EB%8B%A8%EB%B0%B1%EB%B0%94%20(%ED%9D%91%EC%9E%84%EC%9E%90)&vertical=search,https://dailyprotein.co.kr/product/list.html?cate_no=57
47,proteinbangatgan-harudanbaekbar-jetchococake,하루단백바 (제트초코케이크),https://www.coupang.com/vp/products/6887950771?itemId=23206717467&vendorItemId=81906317180&pickType=COU_PICK&q=%ED%95%98%EB%A3%A8%EB%8B%A8%EB%B0%B1%EB%B0%94+%28%EC%A0%9C%ED%8A%B8%EC%B4%88%EC%BD%94%EC%BC%80%EC%9D%B4%ED%81%AC%29&searchId=58599f11957038&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmylxeme,https://search.shopping.naver.com/search/all?query=%ED%95%98%EB%A3%A8%EB%8B%A8%EB%B0%B1%EB%B0%94%20(%EC%A0%9C%ED%8A%B8%EC%B4%88%EC%BD%94%EC%BC%80%EC%9D%B4%ED%81%AC)&prevQuery=%ED%95%98%EB%A3%A8%EB%8B%A8%EB%B0%B1%EB%B0%94%20(%EC%B9%98%EC%A6%88%EB%B2%A0%EB%A6%AC)&vertical=search,https://dailyprotein.co.kr/product/list.html?cate_no=57
27,quest-nutrition-protein-bar-blueberry-muffin-60,단백질바 (블루베리 머핀),https://www.coupang.com/vp/products/7096080662?itemId=25437843435&vendorItemId=3074917873&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC%20%EB%A8%B8%ED%95%80)&searchId=5eaecfc3963590&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylxwlk,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC%20%EB%A8%B8%ED%95%80)&prevQuery=%ED%95%98%EB%A3%A8%EB%8B%A8%EB%B0%B1%EB%B0%94%20(%EC%A0%9C%ED%8A%B8%EC%B4%88%EC%BD%94%EC%BC%80%EC%9D%B4%ED%81%AC)&vertical=search,
26,quest-nutrition-protein-bar-chocolate-chip-cookie-dough-60,단백질바 (초코칩 쿠키도우),https://www.coupang.com/vp/products/6473479350?itemId=6140630482&vendorItemId=3273024094&q=%ED%80%98%EC%8A%A4%ED%8A%B8+%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94+%28%EC%B4%88%EC%BD%94%EC%B9%A9+%EC%BF%A0%ED%82%A4%EB%8F%84%EC%9A%B0%29&searchId=3f99c2e2982830&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyly7lo,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%94%EC%B9%A9%20%EC%BF%A0%ED%82%A4%EB%8F%84%EC%9A%B0)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC%20%EB%A8%B8%ED%95%80)&vertical=search,
20,quest-nutrition-protein-bar-chocolate-peanutbutter-60,단백질바 (초콜릿 피넛버터),https://www.coupang.com/vp/products/8293488643?itemId=11613101448&vendorItemId=78887782370&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%20%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0)&searchId=d5d87c04989767&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmylykbp,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%9C%EB%A6%BF%20%ED%94%BC%EB%84%9B%EB%B2%84%ED%84%B0)&prevQuery=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%B4%88%EC%BD%94%EC%B9%A9%20%EC%BF%A0%ED%82%A4%EB%8F%84%EC%9A%B0)&vertical=search,
25,quest-nutrition-protein-bar-cookie-cream-60,단백질바 (쿠키 앤 크림),https://www.coupang.com/vp/products/8203795772?itemId=19443583332&vendorItemId=86554548810&q=%ED%80%98%EC%8A%A4%ED%8A%B8%20%EB%8B%A8%EB%B0%B1%EC%A7%88%EB%B0%94%20(%EC%BF%A0%ED%82%A4%20%EC%95%A4%20%ED%81%AC%EB%A6%BC)&searchId=28d27958971945&sourceType=search&itemsCount=36&searchRank=0&rank=0,https://search.shopping.naver.com/search/all?query=%ED%80%98%EC%8A%A4%ED%8A%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC%2060g%2012%ED%8C%A9&prevQuery=%5B%EC%95%84%EB%A7%88%EC%A1%B4%20%EA%B3%B5%EC%8B%9D%5D%ED%80%98%EC%8A%A4%ED%8A%B8%20%ED%94%84%EB%A1%9C%ED%8B%B4%EB%B0%94%20%EC%BF%A0%ED%82%A4%EC%95%A4%ED%81%AC%EB%A6%BC%2060g%2012%ED%8C%A9&vertical=search,
